pl_name,disc_year,disc_facility,pl_rade,pl_bmasse,hostname,sy_pnum,sy_snum
"Kepler-92 b",2013,"Kepler",3.51000000,64.30000000,"Kepler-92",3,1
"Kepler-288 c",2014,"Kepler",2.85000000,8.50000000,"Kepler-288",3,1
"Kepler-295 b",2014,"Kepler",1.22000000,1.98000000,"Kepler-295",3,1
"Kepler-178 d",2014,"Kepler",3.95000000,14.80000000,"Kepler-178",3,1
"Kepler-44 b",2011,"Kepler",12.22000000,317.82000000,"Kepler-44",1,1
"Kepler-41 b",2011,"Kepler",14.46000000,177.98000000,"Kepler-41",1,1
"Kepler-450 d",2015,"Kepler",0.83700000,17.60000000,"Kepler-450",3,1
"POTS-1 b",2013,"La Silla Observatory",10.54800000,734.16000000,"POTS-1",1,1
"Kepler-350 d",2013,"Kepler",2.80000000,14.90000000,"Kepler-350",3,1
"Kepler-238 f",2013,"Kepler",2.00000000,13.50000000,"Kepler-238",5,1
"Kepler-287 c",2014,"Kepler",3.26000000,66.00000000,"Kepler-287",2,1
"Kepler-285 b",2014,"Kepler",1.34000000,2.36000000,"Kepler-285",2,1
"Kepler-181 b",2014,"Kepler",1.27000000,2.15000000,"Kepler-181",2,1
"Kepler-1398 c",2016,"Kepler",1.03000000,1.08000000,"Kepler-1398",2,1
"RR Cae b",2012,"Leoncito Astronomical Complex",13.00000000,1334.88600000,"RR Cae",1,2
"WASP-24 b",2010,"SuperWASP",15.46842000,394.10920000,"WASP-24",1,3
"WASP-21 b",2010,"SuperWASP",11.99000000,95.34500000,"WASP-21",1,1
"LHS 3844 b",2019,"Transiting Exoplanet Survey Satellite (TESS)",1.30300000,2.25000000,"LHS 3844",1,1
"TOI-237 b",2020,"Transiting Exoplanet Survey Satellite (TESS)",1.44000000,2.67000000,"TOI-237",1,1
"K2-237 b",2018,"K2",16.06246934,434.15360396,"K2-237",1,1
"Kepler-284 b",2014,"Kepler",2.24000000,5.65000000,"Kepler-284",2,1
"Kepler-654 b",2016,"Kepler",2.07000000,4.94000000,"Kepler-654",1,1
"Kepler-199 c",2014,"Kepler",3.25000000,10.60000000,"Kepler-199",2,1
"Kepler-214 b",2014,"Kepler",2.61000000,7.32000000,"Kepler-214",2,1
"Kepler-87 b",2013,"Kepler",13.49000000,324.20000000,"Kepler-87",2,1
"Kepler-75 b",2013,"Kepler",11.77000000,3209.90000000,"Kepler-75",1,1
"Kepler-74 b",2013,"Kepler",10.76000000,200.22000000,"Kepler-74",1,1
"Kepler-145 c",2013,"Kepler",4.32000000,79.40000000,"Kepler-145",2,1
"Kepler-328 b",2013,"Kepler",2.30000000,28.50000000,"Kepler-328",2,1
"Kepler-115 c",2014,"Kepler",2.60000000,7.27000000,"Kepler-115",2,1
"Kepler-341 c",2014,"Kepler",1.70000000,3.53000000,"Kepler-341",4,1
"Kepler-225 b",2014,"Kepler",1.20000000,1.87000000,"Kepler-225",2,1
"Kepler-871 b",2016,"Kepler",3.74000000,13.50000000,"Kepler-871",1,1
"Kepler-56 c",2012,"Kepler",9.80000000,181.00000000,"Kepler-56",3,1
"XO-5 b",2008,"XO",12.78000000,378.20000000,"XO-5",1,1
"Kepler-447 b",2015,"Kepler",18.49000000,435.41000000,"Kepler-447",1,1
"Kepler-216 b",2014,"Kepler",2.35000000,6.12000000,"Kepler-216",2,1
"Kepler-259 c",2014,"Kepler",2.70000000,7.75000000,"Kepler-259",2,1
"Kepler-293 b",2014,"Kepler",3.07000000,9.64000000,"Kepler-293",2,1
"Kepler-291 b",2014,"Kepler",2.16000000,5.31000000,"Kepler-291",2,1
"Kepler-242 c",2014,"Kepler",2.00000000,4.66000000,"Kepler-242",2,1
"Kepler-240 b",2014,"Kepler",1.37000000,2.45000000,"Kepler-240",2,1
"Kepler-56 b",2012,"Kepler",6.51000000,22.10000000,"Kepler-56",3,1
"WASP-16 b",2009,"SuperWASP",13.67498000,394.10920000,"WASP-16",1,1
"WASP-17 b",2009,"SuperWASP",20.96083000,247.90740000,"WASP-17",1,1
"WASP-18 b",2009,"SuperWASP",13.89913607,3241.84975140,"WASP-18",2,2
"HAT-P-54 b",2015,"HATNet",10.58129600,241.55080000,"HAT-P-54",1,1
"TrES-5 b",2011,"TrES",13.38354600,568.91570000,"TrES-5",1,1
"Kepler-148 c",2014,"Kepler",3.60000000,12.60000000,"Kepler-148",3,1
"Kepler-179 b",2014,"Kepler",1.64000000,3.33000000,"Kepler-179",2,1
"Kepler-303 b",2014,"Kepler",0.89000000,0.64000000,"Kepler-303",2,1
"Kepler-260 b",2014,"Kepler",2.01000000,4.70000000,"Kepler-260",2,1
"Kepler-226 b",2014,"Kepler",1.55000000,24.00000000,"Kepler-226",3,1
"WASP-19 b",2009,"SuperWASP",15.86070769,366.77398168,"WASP-19",1,1
"WASP-26 b",2010,"SuperWASP",13.56289000,270.15550000,"WASP-26",1,2
"WASP-33 b",2010,"SuperWASP",17.85593700,665.21819000,"WASP-33",1,2
"HATS-14 b",2015,"HATSouth",11.64615100,340.39593000,"HATS-14",1,1
"HD 95086 b",2013,"Paranal Observatory",12.90000000,1589.00000000,"HD 95086",1,1
"Kepler-165 c",2014,"Kepler",2.23000000,5.60000000,"Kepler-165",2,1
"Kepler-197 d",2014,"Kepler",1.22000000,1.98000000,"Kepler-197",4,2
"Kepler-125 b",2014,"Kepler",2.37000000,6.21000000,"Kepler-125",2,1
"Kepler-306 c",2014,"Kepler",2.35000000,6.12000000,"Kepler-306",4,1
"KOI-351 e",2013,"Kepler",2.66000000,7.56000000,"KOI-351",8,1
"KOI-351 c",2013,"Kepler",1.19000000,1.81000000,"KOI-351",8,1
"Kepler-222 c",2014,"Kepler",4.64000000,19.40000000,"Kepler-222",3,1
"Kepler-184 d",2014,"Kepler",2.49000000,6.76000000,"Kepler-184",3,1
"Kepler-309 b",2014,"Kepler",1.56000000,3.05000000,"Kepler-309",2,1
"Kepler-696 b",2016,"Kepler",6.14000000,31.30000000,"Kepler-696",1,1
"Kepler-11 f",2010,"Kepler",2.49000000,2.00000000,"Kepler-11",6,1
"Kepler-11 e",2010,"Kepler",4.19000000,8.00000000,"Kepler-11",6,1
"Kepler-11 g",2010,"Kepler",3.33000000,25.00000000,"Kepler-11",6,1
"Kepler-166 c",2014,"Kepler",2.38000000,6.26000000,"Kepler-166",3,1
"Kepler-275 b",2014,"Kepler",2.34000000,6.08000000,"Kepler-275",3,1
"Kepler-1298 b",2016,"Kepler",1.31000000,2.27000000,"Kepler-1298",1,1
"Kepler-11 c",2010,"Kepler",2.87000000,2.90000000,"Kepler-11",6,1
"WASP-57 b",2012,"SuperWASP",11.76945000,204.68252000,"WASP-57",1,1
"HAT-P-50 b",2015,"HATNet",14.43719200,429.07050000,"HAT-P-50",1,1
"MOA-2008-BLG-379L b",2013,"MOA",13.00000000,1300.00000000,"MOA-2008-BLG-379L",1,1
"HD 13908 b",2013,"Haute-Provence Observatory",13.90000000,274.91000000,"HD 13908",2,1
"Kepler-108 b",2014,"Kepler",8.65000000,56.00000000,"Kepler-108",2,2
"Kepler-264 b",2014,"Kepler",3.33000000,11.10000000,"Kepler-264",2,1
"Kepler-279 b",2014,"Kepler",3.62000000,4180.93000000,"Kepler-279",4,1
"Kepler-286 c",2014,"Kepler",1.37000000,2.45000000,"Kepler-286",4,1
"GJ 667 C c",2013,"La Silla Observatory",1.77000000,3.80000000,"GJ 667 C",5,3
"HD 13908 c",2013,"Haute-Provence Observatory",12.80000000,1630.40000000,"HD 13908",2,1
"HD 159243 b",2013,"Haute-Provence Observatory",13.70000000,359.13000000,"HD 159243",2,1
"Kepler-261 b",2014,"Kepler",2.18000000,5.39000000,"Kepler-261",2,1
"HIP 57274 c",2011,"W. M. Keck Observatory",14.20000000,130.00000000,"HIP 57274",3,1
"Kepler-292 d",2014,"Kepler",2.23000000,5.60000000,"Kepler-292",5,1
"GJ 667 C f",2013,"La Silla Observatory",1.45000000,2.70000000,"GJ 667 C",5,3
"HD 73526 c",2005,"Anglo-Australian Telescope",13.30000000,715.09000000,"HD 73526",2,1
"HD 106906 b",2013,"Las Campanas Observatory",12.40000000,3496.00000000,"HD 106906",1,1
"Kepler-119 b",2014,"Kepler",3.60000000,12.60000000,"Kepler-119",2,1
"HD 220074 b",2012,"Bohyunsan Optical Astronomical Observatory",12.20000000,5288.69120000,"HD 220074",1,1
"Kepler-297 c",2014,"Kepler",6.54000000,42.10000000,"Kepler-297",3,1
"Kepler-343 b",2014,"Kepler",2.41000000,6.39000000,"Kepler-343",2,1
"Kepler-282 d",2013,"Kepler",2.46000000,61.00000000,"Kepler-282",4,1
"Kepler-158 b",2014,"Kepler",2.12000000,5.14000000,"Kepler-158",3,1
"Kepler-273 b",2014,"Kepler",1.50000000,2.86000000,"Kepler-273",2,1
"Kepler-677 b",2016,"Kepler",5.38000000,25.00000000,"Kepler-677",1,1
"Kepler-306 b",2014,"Kepler",1.52000000,2.92000000,"Kepler-306",4,1
"Kepler-267 d",2014,"Kepler",2.27000000,5.77000000,"Kepler-267",3,1
"DP Leo b",2009,"Yunnan Astronomical Observatory",12.70000000,1995.88832000,"DP Leo",1,2
"HAT-P-19 b",2010,"HATNet",11.29865255,88.03846874,"HAT-P-19",1,1
"HAT-P-34 b",2011,"HATNet",13.41717300,1058.37390000,"HAT-P-34",1,1
"WASP-11 b",2008,"SuperWASP",12.44199000,251.08570000,"WASP-11",1,3
"WASP-37 b",2010,"SuperWASP",13.00200000,572.07000000,"WASP-37",1,1
"WASP-90 b",2016,"SuperWASP",18.27067000,200.23290000,"WASP-90",1,1
"K2-26 b",2016,"K2",2.67000000,7.61000000,"K2-26",1,1
"Kepler-276 c",2013,"Kepler",2.90000000,16.60000000,"Kepler-276",3,1
"Kepler-305 b",2013,"Kepler",3.60000000,10.50000000,"Kepler-305",4,1
"Kepler-266 b",2014,"Kepler",2.48000000,6.71000000,"Kepler-266",2,1
"Kepler-121 c",2014,"Kepler",2.27000000,5.77000000,"Kepler-121",2,1
"Kepler-338 d",2014,"Kepler",3.00000000,9.27000000,"Kepler-338",4,1
"2MASS J01225093-2439505 b",2013,"W. M. Keck Observatory",11.20900000,7786.50000000,"2MASS J01225093-2439505",1,1
"WASP-52 b",2012,"SuperWASP",14.24000000,146.20000000,"WASP-52",1,1
"WASP-75 b",2013,"SuperWASP",14.23500000,340.06000000,"WASP-75",1,2
"WASP-135 b",2015,"SuperWASP",14.57170000,603.87700000,"WASP-135",1,1
"HD 222237 b",2024,"Multiple Observatories",12.80000000,1649.52943233,"HD 222237",1,1
"Kepler-126 d",2014,"Kepler",2.50000000,54.59018723,"Kepler-126",3,1
"Kepler-381 c",2014,"Kepler",1.12000000,1.46000000,"Kepler-381",3,1
"Kepler-249 d",2014,"Kepler",1.57000000,3.09000000,"Kepler-249",3,1
"Kepler-254 d",2014,"Kepler",2.50000000,6.80000000,"Kepler-254",3,1
"SPECULOOS-3 b",2024,"SPECULOOS Southern Observatory",0.97700000,0.89400000,"SPECULOOS-3",1,1
"Kepler-363 d",2014,"Kepler",2.05000000,4.86000000,"Kepler-363",3,1
"Kepler-366 b",2014,"Kepler",1.46000000,2.73000000,"Kepler-366",2,1
"Kepler-141 b",2014,"Kepler",0.69000000,0.25700000,"Kepler-141",2,1
"Kepler-142 d",2014,"Kepler",2.16000000,5.31000000,"Kepler-142",3,1
"Kepler-400 b",2014,"Kepler",1.65000000,3.36000000,"Kepler-400",2,1
"Kepler-204 c",2014,"Kepler",1.79000000,3.86000000,"Kepler-204",2,1
"WASP-41 c",2015,"La Silla Observatory",13.10000000,1010.69940000,"WASP-41",2,1
"Kepler-312 c",2014,"Kepler",3.15000000,10.10000000,"Kepler-312",2,1
"Kepler-286 d",2014,"Kepler",1.33000000,2.33000000,"Kepler-286",4,1
"Kepler-91 b",2013,"Kepler",15.32270300,257.44230000,"Kepler-91",1,1
"HR 8799 b",2008,"Gemini Observatory",13.00000000,2000.00000000,"HR 8799",4,1
"HR 8799 d",2008,"W. M. Keck Observatory",13.00000000,3000.00000000,"HR 8799",4,1
"HR 8799 e",2010,"W. M. Keck Observatory",13.11453000,3178.30000000,"HR 8799",4,1
"TOI-4495 b",2026,"Transiting Exoplanet Survey Satellite (TESS)",2.48300000,7.70000000,"TOI-4495",2,1
"HD 176986 d",2026,"Multiple Observatories",2.49000000,6.76000000,"HD 176986",3,1
"Kepler-354 b",2014,"Kepler",1.84000000,4.04000000,"Kepler-354",3,1
"Kepler-368 b",2014,"Kepler",3.26000000,10.70000000,"Kepler-368",2,1
"Kepler-135 b",2014,"Kepler",1.81000000,3.93000000,"Kepler-135",2,1
"Kepler-383 b",2014,"Kepler",1.32000000,2.30000000,"Kepler-383",2,1
"HAT-P-66 b",2016,"HATNet",17.82231000,248.86089000,"HAT-P-66",1,1
"WASP-118 b",2016,"SuperWASP",16.14096000,163.36462000,"WASP-118",1,1
"WASP-7 b",2008,"SuperWASP",14.90797000,305.11680000,"WASP-7",1,1
"XO-4 b",2010,"Lowell Observatory",14.01125000,451.31860000,"XO-4",1,1
"KELT-2 A b",2012,"KELT",15.13215000,540.31100000,"KELT-2 A",1,2
"K2-30 b",2016,"K2",11.64615100,184.02357000,"K2-30",1,1
"WASP-101 b",2014,"SuperWASP",16.02887000,162.09330000,"WASP-101",1,1
"Kepler-104 c",2014,"Kepler",3.13000000,7.14430805,"Kepler-104",3,2
"Kepler-369 c",2014,"Kepler",1.41000000,2.57000000,"Kepler-369",2,1
"Kepler-371 b",2014,"Kepler",1.89000000,4.23000000,"Kepler-371",2,1
"Kepler-147 b",2014,"Kepler",1.53000000,2.96000000,"Kepler-147",2,1
"Kepler-132 d",2014,"Kepler",1.55000000,3.02000000,"Kepler-132",4,2
"Kepler-208 c",2014,"Kepler",1.39000000,2.51000000,"Kepler-208",4,1
"Kepler-487 c",2016,"Kepler",2.68000000,7.65000000,"Kepler-487",3,1
"Kepler-316 c",2014,"Kepler",1.16000000,1.65000000,"Kepler-316",2,1
"Kepler-313 b",2014,"Kepler",2.53000000,6.94000000,"Kepler-313",2,1
"Kepler-372 c",2014,"Kepler",2.09000000,5.02000000,"Kepler-372",3,1
"Kepler-373 b",2014,"Kepler",1.36000000,2.42000000,"Kepler-373",2,1
"HD 176986 c",2017,"Multiple Observatories",,2097.98531461,"HD 176986",3,1
"Kepler-151 c",2014,"Kepler",2.09000000,5.02000000,"Kepler-151",2,1
"Kepler-386 c",2014,"Kepler",1.58000000,3.12000000,"Kepler-386",2,1
"Kepler-215 c",2014,"Kepler",1.77000000,3.78000000,"Kepler-215",4,1
"Kepler-404 b",2014,"Kepler",1.27000000,2.15000000,"Kepler-404",2,1
"HD 3167 d",2017,"Multiple Observatories",1.92000000,4.33000000,"HD 3167",4,1
"Kepler-317 b",2014,"Kepler",2.09000000,109.80000000,"Kepler-317",2,1
"Kepler-319 c",2014,"Kepler",2.63000000,7.41000000,"Kepler-319",3,1
"Kepler-375 c",2014,"Kepler",2.65000000,7.51000000,"Kepler-375",2,1
"Kepler-356 c",2014,"Kepler",1.81000000,3.93000000,"Kepler-356",2,1
"Kepler-387 b",2014,"Kepler",1.03000000,1.08000000,"Kepler-387",2,1
"Kepler-388 b",2014,"Kepler",0.81000000,0.45700000,"Kepler-388",2,1
"Kepler-224 e",2014,"Kepler",1.97000000,4.54000000,"Kepler-224",4,1
"Kepler-226 d",2014,"Kepler",1.22000000,1.98000000,"Kepler-226",3,1
"Kepler-348 b",2014,"Kepler",1.52000000,2.92000000,"Kepler-348",2,1
"Kepler-338 b",2014,"Kepler",2.44000000,30.60000000,"Kepler-338",4,1
"Kepler-376 c",2014,"Kepler",1.79000000,3.86000000,"Kepler-376",2,1
"Kepler-377 c",2014,"Kepler",2.06000000,4.90000000,"Kepler-377",2,1
"Kepler-389 b",2014,"Kepler",1.51000000,2.89000000,"Kepler-389",2,1
"Kepler-118 b",2014,"Kepler",1.96000000,4.50000000,"Kepler-118",2,1
"Kepler-123 c",2014,"Kepler",1.48000000,2.79000000,"Kepler-123",2,1
"Kepler-243 c",2014,"Kepler",1.99000000,4.62000000,"Kepler-243",2,1
"GJ 3470 b",2012,"La Silla Observatory",4.57000000,13.90000000,"GJ 3470",1,1
"Kepler-379 c",2014,"Kepler",2.29000000,5.86000000,"Kepler-379",2,1
"Kepler-112 c",2014,"Kepler",2.40000000,6.35000000,"Kepler-112",2,1
"Kepler-137 c",2014,"Kepler",1.88000000,4.19000000,"Kepler-137",2,1
"Kepler-390 b",2014,"Kepler",0.82000000,0.47700000,"Kepler-390",2,2
"HD 221420 b",2019,"Anglo-Australian Telescope",12.00000000,7278.27052030,"HD 221420",1,1
"Kepler-351 c",2014,"Kepler",3.19000000,11.10000000,"Kepler-351",3,1
"Kepler-327 b",2014,"Kepler",1.11000000,1.41000000,"Kepler-327",3,1
"Kepler-114 b",2014,"Kepler",1.26000000,1.09000000,"Kepler-114",3,1
"Kepler-358 c",2014,"Kepler",2.85000000,8.50000000,"Kepler-358",2,1
"Kepler-169 c",2014,"Kepler",1.21000000,1.92000000,"Kepler-169",5,1
"Kepler-236 b",2014,"Kepler",1.57000000,3.09000000,"Kepler-236",2,1
"Kepler-141 c",2014,"Kepler",1.41000000,2.57000000,"Kepler-141",2,1
"Kepler-858 b",2016,"Kepler",4.87000000,21.10000000,"Kepler-858",1,1
"Kepler-855 b",2016,"Kepler",8.35000000,52.70000000,"Kepler-855",1,1
"Kepler-321 c",2014,"Kepler",2.32000000,5.99000000,"Kepler-321",2,1
"Kepler-349 b",2014,"Kepler",1.90000000,94.50000000,"Kepler-349",2,1
"Kepler-353 c",2014,"Kepler",1.38000000,2.48000000,"Kepler-353",2,2
"Kepler-359 c",2014,"Kepler",4.30000000,2.90000000,"Kepler-359",3,1
"Kepler-173 b",2014,"Kepler",1.29000000,2.21000000,"Kepler-173",2,1
"K2-29 b",2016,"K2",13.33871000,232.01590000,"K2-29",1,2
"Kepler-180 b",2014,"Kepler",1.50000000,2.86000000,"Kepler-180",2,1
"Kepler-244 d",2014,"Kepler",2.31000000,15.20000000,"Kepler-244",3,1
"Kepler-254 c",2014,"Kepler",2.15000000,3.20000000,"Kepler-254",3,1
"WASP-92 b",2016,"SuperWASP",16.37634900,255.85315000,"WASP-92",1,1
"HD 108202 b",2023,"La Silla Observatory",13.10000000,953.48522100,"HD 108202",1,1
"Kepler-330 c",2014,"Kepler",1.95000000,4.46000000,"Kepler-330",2,1
"Kepler-1243 b",2016,"Kepler",1.75000000,3.71000000,"Kepler-1243",1,1
"Kepler-360 b",2014,"Kepler",1.65000000,3.36000000,"Kepler-360",2,1
"Kepler-49 e",2014,"Kepler",1.56000000,1.03815000,"Kepler-49",4,1
"Kepler-140 b",2014,"Kepler",1.61000000,3.22000000,"Kepler-140",2,1
"Kepler-122 d",2014,"Kepler",2.20000000,5.48000000,"Kepler-122",5,1
"HD 27894 c",2017,"La Silla Observatory",8.24000000,51.48846000,"HD 27894",3,1
"Kepler-268 c",2014,"Kepler",3.38000000,11.40000000,"Kepler-268",2,1
"Kepler-171 c",2014,"Kepler",2.56000000,7.08000000,"Kepler-171",3,1
"HD 154345 b",2006,"W. M. Keck Observatory",13.70000000,378.21580433,"HD 154345",1,1
"Kepler-133 c",2014,"Kepler",2.84000000,8.45000000,"Kepler-133",2,1
"Kepler-185 b",2014,"Kepler",1.17000000,1.71000000,"Kepler-185",2,1
"HD 68988 c",2021,"Multiple Observatories",12.20000000,4776.96095721,"HD 68988",2,1
"Kepler-346 b",2014,"Kepler",2.66000000,7.56000000,"Kepler-346",2,1
"Kepler-718 b",2016,"Kepler",16.56000000,,"Kepler-718",1,1
"Kepler-720 b",2016,"Kepler",8.41000000,53.40000000,"Kepler-720",1,1
"Kepler-1241 b",2016,"Kepler",2.63000000,7.41000000,"Kepler-1241",1,1
"Kepler-495 b",2016,"Kepler",5.23000000,23.80000000,"Kepler-495",2,1
"Kepler-281 b",2014,"Kepler",2.82000000,324.00000000,"Kepler-281",3,1
"Kepler-288 b",2014,"Kepler",1.67000000,3.43000000,"Kepler-288",3,1
"Kepler-394 b",2014,"Kepler",1.60000000,3.19000000,"Kepler-394",3,1
"Kepler-189 b",2014,"Kepler",1.21000000,1.92000000,"Kepler-189",2,1
"HD 168443 b",1998,"W. M. Keck Observatory",12.60000000,2424.39508860,"HD 168443",2,1
"Kepler-148 b",2014,"Kepler",1.80000000,3.89000000,"Kepler-148",3,1
"Kepler-178 c",2014,"Kepler",2.88000000,8.65000000,"Kepler-178",3,1
"Kepler-686 b",2016,"Kepler",12.15000000,,"Kepler-686",1,1
"Kepler-468 b",2016,"Kepler",13.34000000,,"Kepler-468",1,1
"Kepler-953 c",2016,"Kepler",1.19000000,1.81000000,"Kepler-953",2,1
"Kepler-342 b",2014,"Kepler",2.25000000,5.69000000,"Kepler-342",4,1
"Kepler-334 c",2014,"Kepler",1.43000000,2.63000000,"Kepler-334",3,1
"Kepler-291 c",2014,"Kepler",1.88000000,4.19000000,"Kepler-291",2,1
"Kepler-298 c",2014,"Kepler",1.93000000,4.38000000,"Kepler-298",3,1
"Kepler-190 c",2014,"Kepler",1.46000000,2.73000000,"Kepler-190",2,1
"Kepler-191 c",2014,"Kepler",1.86000000,4.12000000,"Kepler-191",3,1
"BD-08 2823 c",2009,"La Silla Observatory",12.50000000,104.00000000,"BD-08 2823",2,1
"HD 10180 f",2010,"La Silla Observatory",5.24000000,23.90000000,"HD 10180",6,1
"Kepler-207 c",2014,"Kepler",1.50000000,2.86000000,"Kepler-207",3,1
"Kepler-224 b",2014,"Kepler",1.39000000,2.51000000,"Kepler-224",4,1
"HD 16905 b",2022,"Multiple Observatories",12.40000000,3591.46099910,"HD 16905",1,1
"Kepler-337 c",2014,"Kepler",2.05000000,4.86000000,"Kepler-337",2,1
"Kepler-299 d",2014,"Kepler",1.86000000,4.12000000,"Kepler-299",4,1
"Kepler-953 b",2016,"Kepler",4.21000000,16.50000000,"Kepler-953",2,1
"Kepler-493 b",2016,"Kepler",15.13000000,,"Kepler-493",1,1
"Kepler-303 c",2014,"Kepler",1.14000000,1.55000000,"Kepler-303",2,1
"Kepler-137 b",2014,"Kepler",1.47000000,2.76000000,"Kepler-137",2,1
"HD 187123 c",2008,"W. M. Keck Observatory",13.20000000,912.16752809,"HD 187123",2,1
"HD 217107 b",1998,"Lick Observatory",13.60000000,413.17900000,"HD 217107",2,1
"Kepler-228 b",2014,"Kepler",1.53000000,2.96000000,"Kepler-228",3,1
"Kepler-238 c",2014,"Kepler",2.39000000,152.52200000,"Kepler-238",5,1
"HD 62364 c",2022,"Multiple Observatories",12.00000000,7923.46218651,"HD 62364",2,1
"Kepler-324 c",2014,"Kepler",3.15000000,6.20000000,"Kepler-324",4,1
"Kepler-188 b",2014,"Kepler",1.68000000,3.46000000,"Kepler-188",2,1
"Kepler-126 b",2014,"Kepler",1.52000000,4.11726105,"Kepler-126",3,1
"GJ 1214 b",2009,"MEarth Project",2.73300000,8.41000000,"GJ 1214",1,1
"Kepler-136 c",2014,"Kepler",1.99000000,4.62000000,"Kepler-136",2,2
"Kepler-198 c",2014,"Kepler",2.47000000,6.66000000,"Kepler-198",3,1
"Kepler-398 b",2014,"Kepler",0.93000000,0.74900000,"Kepler-398",3,1
"Kepler-244 c",2014,"Kepler",2.05000000,4.86000000,"Kepler-244",3,1
"Kepler-247 b",2014,"Kepler",1.64000000,3.33000000,"Kepler-247",3,1
"BD-210397 b",2023,"La Silla Observatory",14.00000000,214.00000000,"BD-210397",2,1
"Kepler-301 d",2014,"Kepler",1.75000000,3.71000000,"Kepler-301",3,1
"Kepler-301 c",2014,"Kepler",1.35000000,2.39000000,"Kepler-301",3,1
"Kepler-342 d",2014,"Kepler",2.49000000,6.76000000,"Kepler-342",4,1
"Kepler-191 b",2014,"Kepler",1.34000000,2.36000000,"Kepler-191",3,1
"Kepler-194 d",2014,"Kepler",2.40000000,6.35000000,"Kepler-194",3,1
"Kepler-208 e",2014,"Kepler",1.48000000,2.79000000,"Kepler-208",4,1
"Kepler-344 c",2014,"Kepler",2.95000000,9.01000000,"Kepler-344",2,1
"Kepler-304 d",2014,"Kepler",2.75000000,8.00000000,"Kepler-304",4,1
"Kepler-304 c",2014,"Kepler",2.17000000,5.35000000,"Kepler-304",4,1
"Kepler-81 d",2014,"Kepler",1.21000000,1.92000000,"Kepler-81",3,1
"Kepler-548 b",2016,"Kepler",11.99000000,,"Kepler-548",1,1
"Kepler-723 b",2016,"Kepler",12.19000000,,"Kepler-723",1,1
"Kepler-197 e",2014,"Kepler",0.91000000,0.69300000,"Kepler-197",4,2
"Kepler-200 c",2014,"Kepler",1.59000000,3.15000000,"Kepler-200",2,1
"Kepler-346 c",2014,"Kepler",3.07000000,9.64000000,"Kepler-346",2,1
"Kepler-350 b",2014,"Kepler",1.85000000,16.90000000,"Kepler-350",3,1
"Kepler-306 e",2014,"Kepler",2.27000000,5.77000000,"Kepler-306",4,1
"Kepler-84 e",2014,"Kepler",2.60000000,7.27000000,"Kepler-84",5,1
"Kepler-265 e",2014,"Kepler",2.59000000,7.22000000,"Kepler-265",4,1
"Kepler-217 c",2014,"Kepler",1.85000000,4.08000000,"Kepler-217",3,1
"Kepler-220 d",2014,"Kepler",0.98000000,0.90400000,"Kepler-220",4,1
"Kepler-351 b",2014,"Kepler",3.06000000,4.80000000,"Kepler-351",3,1
"Kepler-352 b",2014,"Kepler",0.86000000,0.56600000,"Kepler-352",3,1
"Kepler-84 d",2014,"Kepler",1.38000000,2.48000000,"Kepler-84",5,1
"Kepler-310 d",2014,"Kepler",2.47000000,7.00000000,"Kepler-310",3,1
"Kepler-282 b",2014,"Kepler",1.01000000,1.01000000,"Kepler-282",4,1
"Kepler-282 c",2014,"Kepler",1.20000000,1.87000000,"Kepler-282",4,1
"Kepler-220 e",2014,"Kepler",1.33000000,2.33000000,"Kepler-220",4,1
"Kepler-154 c",2014,"Kepler",2.95000000,9.01000000,"Kepler-154",5,1
"Kepler-353 b",2014,"Kepler",0.89000000,0.64000000,"Kepler-353",2,2
"Kepler-85 e",2014,"Kepler",1.27000000,0.60000000,"Kepler-85",4,1
"Kepler-55 e",2014,"Kepler",1.55000000,3.02000000,"Kepler-55",5,1
"Kepler-310 b",2014,"Kepler",1.19000000,1.81000000,"Kepler-310",3,1
"Kepler-286 e",2014,"Kepler",1.77000000,3.78000000,"Kepler-286",4,1
"Kepler-368 c",2014,"Kepler",3.88000000,14.30000000,"Kepler-368",2,1
"Kepler-356 b",2014,"Kepler",1.57000000,3.09000000,"Kepler-356",2,1
"Kepler-354 d",2014,"Kepler",1.24000000,2.07000000,"Kepler-354",3,1
"Kepler-313 c",2014,"Kepler",2.57000000,7.13000000,"Kepler-313",2,1
"Kepler-142 b",2014,"Kepler",1.99000000,4.62000000,"Kepler-142",3,1
"Kepler-487 b",2016,"Kepler",11.42000000,,"Kepler-487",3,1
"Kepler-506 b",2016,"Kepler",2.73000000,7.90000000,"Kepler-506",1,1
"Kepler-58 d",2014,"Kepler",2.94000000,245.34300000,"Kepler-58",4,1
"Kepler-299 e",2014,"Kepler",1.87000000,4.16000000,"Kepler-299",4,1
"Kepler-372 b",2014,"Kepler",1.36000000,2.42000000,"Kepler-372",3,1
"Kepler-378 c",2014,"Kepler",0.70000000,0.27100000,"Kepler-378",2,1
"Kepler-357 c",2014,"Kepler",2.67000000,7.61000000,"Kepler-357",3,1
"Kepler-308 c",2014,"Kepler",2.16000000,5.31000000,"Kepler-308",2,1
